Station,Language,Date,Time,URL_audio,URL_text,audio_file,pdf_file,audio_dur
jalandhar,punjabi,2025-06-23,1310,https://www.newsonair.gov.in/wp-content/uploads/2025/06/Jalandhar-13-2.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/06/Jalandhar-13-1.pdf,../data/raw/audio/punjabi_jalandhar_2025-06-23_1310.mp3,../data/raw/text/punjabi_jalandhar_2025-06-23_1310.pdf,4.99
jammu,dogri,2025-06-23,920,https://www.newsonair.gov.in/wp-content/uploads/2025/06/AUDIO-OF-MORNING-DOGRI-NE-920.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/06/dogri-920-2.pdf,../data/raw/audio/dogri_jammu_2025-06-23_920.mp3,../data/raw/text/dogri_jammu_2025-06-23_920.pdf,9.57
jammu,gojri,2025-06-23,1015,https://www.newsonair.gov.in/wp-content/uploads/2025/06/goj-1015-7.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/06/goj-1015-9.pdf,../data/raw/audio/gojri_jammu_2025-06-23_1015.mp3,../data/raw/text/gojri_jammu_2025-06-23_1015.pdf,5.28
kohima,english,2025-06-23,730,https://www.newsonair.gov.in/wp-content/uploads/2025/06/kohima-eng-1.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/06/kohima-15.pdf,../data/raw/audio/english_kohima_2025-06-23_730.mp3,../data/raw/text/english_kohima_2025-06-23_730.pdf,4.68
kolkata,bengali,2025-06-23,735,https://www.newsonair.gov.in/wp-content/uploads/2025/06/bngali-735-7.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/06/Kolkata-6.pdf,../data/raw/audio/bengali_kolkata_2025-06-23_735.mp3,../data/raw/text/bengali_kolkata_2025-06-23_735.pdf,9.85
kurseong,nepali,2025-06-23,725,https://www.newsonair.gov.in/wp-content/uploads/2025/06/kurseong-8.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/06/kur-10.pdf,../data/raw/audio/nepali_kurseong_2025-06-23_725.mp3,../data/raw/text/nepali_kurseong_2025-06-23_725.pdf,9.88
lucknow,hindi,2025-06-23,1920,https://www.newsonair.gov.in/wp-content/uploads/2025/06/luckk.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/06/lluckk.pdf,../data/raw/audio/hindi_lucknow_2025-06-23_1920.mp3,../data/raw/text/hindi_lucknow_2025-06-23_1920.pdf,9.78
mumbai,marathi,2025-06-23,1500,https://www.newsonair.gov.in/wp-content/uploads/2025/06/Mumbai-2.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/06/Mumbai-1.pdf,../data/raw/audio/marathi_mumbai_2025-06-23_1500.mp3,../data/raw/text/marathi_mumbai_2025-06-23_1500.pdf,9.89
nagpur,marathi,2025-06-23,1800,https://www.newsonair.gov.in/wp-content/uploads/2025/06/nagpur-11.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/06/nagpur-8.pdf,../data/raw/audio/marathi_nagpur_2025-06-23_1800.mp3,../data/raw/text/marathi_nagpur_2025-06-23_1800.pdf,10.17
panaji,konkani,2025-06-23,725,https://www.newsonair.gov.in/wp-content/uploads/2025/06/pan-2.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/06/panaji-6.pdf,../data/raw/audio/konkani_panaji_2025-06-23_725.mp3,../data/raw/text/konkani_panaji_2025-06-23_725.pdf,5.19
patna,hindi,2025-06-23,848,https://www.newsonair.gov.in/wp-content/uploads/2025/06/Patna-3.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/06/Patna-6.pdf,../data/raw/audio/hindi_patna_2025-06-23_848.mp3,../data/raw/text/hindi_patna_2025-06-23_848.pdf,13.84
patna,maithili,2025-06-23,1825,https://www.newsonair.gov.in/wp-content/uploads/2025/06/Maithili-1825-1.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/06/Maithili-1825-2.pdf,../data/raw/audio/maithili_patna_2025-06-23_1825.mp3,../data/raw/text/maithili_patna_2025-06-23_1825.pdf,5.72
pudducherry,tamil,2025-06-23,1810,https://www.newsonair.gov.in/wp-content/uploads/2025/06/puduchg.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/06/pudd-2.pdf,../data/raw/audio/tamil_pudducherry_2025-06-23_1810.mp3,../data/raw/text/tamil_pudducherry_2025-06-23_1810.pdf,9.97
pune,marathi,2025-06-23,710,https://www.newsonair.gov.in/wp-content/uploads/2025/06/pune-7710.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/06/pune-710-8.pdf,../data/raw/audio/marathi_pune_2025-06-23_710.mp3,../data/raw/text/marathi_pune_2025-06-23_710.pdf,9.64
raipur,chhattisgarh,2025-06-23,1810,https://www.newsonair.gov.in/wp-content/uploads/2025/06/Raipur-1810.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/06/Raipur-1810.pdf,../data/raw/audio/chhattisgarh_raipur_2025-06-23_1810.mp3,../data/raw/text/chhattisgarh_raipur_2025-06-23_1810.pdf,9.19
raipur,hindi,2025-06-23,1910,https://www.newsonair.gov.in/wp-content/uploads/2025/06/Raipur1910-2.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/06/Raipur-1910.pdf,../data/raw/audio/hindi_raipur_2025-06-23_1910.mp3,../data/raw/text/hindi_raipur_2025-06-23_1910.pdf,10.03
ranchi,hindi,2025-06-23,830,https://www.newsonair.gov.in/wp-content/uploads/2025/06/RANCHI-8.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/06/RANCHI-2.pdf,../data/raw/audio/hindi_ranchi_2025-06-23_830.mp3,../data/raw/text/hindi_ranchi_2025-06-23_830.pdf,10.6
sambalpur,sambalpuri,2025-06-23,647,https://www.newsonair.gov.in/wp-content/uploads/2025/06/Sambalpur-6.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/06/Sambalpur-6.pdf,../data/raw/audio/sambalpuri_sambalpur_2025-06-23_647.mp3,../data/raw/text/sambalpuri_sambalpur_2025-06-23_647.pdf,5.0
shillong,english,2025-06-23,830,https://www.newsonair.gov.in/wp-content/uploads/2025/06/shillong-10.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/06/shillong-11.pdf,../data/raw/audio/english_shillong_2025-06-23_830.mp3,../data/raw/text/english_shillong_2025-06-23_830.pdf,4.62
shimla,hindi,2025-06-23,920,https://www.newsonair.gov.in/wp-content/uploads/2025/06/SHIMLA-2.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/06/SHIMLA.pdf,../data/raw/audio/hindi_shimla_2025-06-23_920.mp3,../data/raw/text/hindi_shimla_2025-06-23_920.pdf,4.67
silchar,bengali,2025-06-23,1945,https://www.newsonair.gov.in/wp-content/uploads/2025/06/Silcher-1.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/06/Silcher-2.pdf,../data/raw/audio/bengali_silchar_2025-06-23_1945.mp3,../data/raw/text/bengali_silchar_2025-06-23_1945.pdf,10.66
srinagar,urdu,2025-06-23,925,https://www.newsonair.gov.in/wp-content/uploads/2025/06/SRI-URDU-1.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/06/URDU-925-1.pdf,../data/raw/audio/urdu_srinagar_2025-06-23_925.mp3,../data/raw/text/urdu_srinagar_2025-06-23_925.pdf,5.12
thiruvananthapuram,malayalam,2025-06-23,1230,https://www.newsonair.gov.in/wp-content/uploads/2025/06/tpuram-1230-15.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/06/tpuram-1230-12.pdf,../data/raw/audio/malayalam_thiruvananthapuram_2025-06-23_1230.mp3,../data/raw/text/malayalam_thiruvananthapuram_2025-06-23_1230.pdf,14.58
tiruchirapalli,tamil,2025-06-23,1345,https://www.newsonair.gov.in/wp-content/uploads/2025/06/TAMIL-1345.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/06/tAMIL1345.pdf,../data/raw/audio/tamil_tiruchirapalli_2025-06-23_1345.mp3,../data/raw/text/tamil_tiruchirapalli_2025-06-23_1345.pdf,10.69
vijayawada,telugu,2025-06-23,645,https://www.newsonair.gov.in/wp-content/uploads/2025/06/vij-645-8.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/06/Vijayawada-1.pdf,../data/raw/audio/telugu_vijayawada_2025-06-23_645.mp3,../data/raw/text/telugu_vijayawada_2025-06-23_645.pdf,9.26
visakhapatnam,telugu,2025-06-23,1810,https://www.newsonair.gov.in/wp-content/uploads/2025/06/Visakhapatnam-5.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/06/Visakhapatnam-7.pdf,../data/raw/audio/telugu_visakhapatnam_2025-06-23_1810.mp3,../data/raw/text/telugu_visakhapatnam_2025-06-23_1810.pdf,9.53
agartala,bengali,2025-07-03,735,https://www.newsonair.gov.in/wp-content/uploads/2025/07/ben222.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/agar-ben-tx22.pdf,../data/raw/audio/bengali_agartala_2025-07-03_735.mp3,../data/raw/text/bengali_agartala_2025-07-03_735.pdf,4.64
ahmedabad,gujarati,2025-07-03,710,https://www.newsonair.gov.in/wp-content/uploads/2025/07/ahem-aud-0701010.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/ahemt-d710.pdf,../data/raw/audio/gujarati_ahmedabad_2025-07-03_710.mp3,../data/raw/text/gujarati_ahmedabad_2025-07-03_710.pdf,9.43
aizawl,mizo,2025-07-03,730,https://www.newsonair.gov.in/wp-content/uploads/2025/07/aizawl-0730.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/aizawl-0730.pdf,../data/raw/audio/mizo_aizawl_2025-07-03_730.mp3,../data/raw/text/mizo_aizawl_2025-07-03_730.pdf,10.26
bengaluru,kannada,2025-07-03,1430,https://www.newsonair.gov.in/wp-content/uploads/2025/07/Bang1430-1.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/Bang1430.pdf,../data/raw/audio/kannada_bengaluru_2025-07-03_1430.mp3,../data/raw/text/kannada_bengaluru_2025-07-03_1430.pdf,10.0
bhopal,hindi,2025-07-03,710,https://www.newsonair.gov.in/wp-content/uploads/2025/07/bho-0710.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/bho-0710.pdf,../data/raw/audio/hindi_bhopal_2025-07-03_710.mp3,../data/raw/text/hindi_bhopal_2025-07-03_710.pdf,8.33
bhuj,gujarati,2025-07-03,650,https://www.newsonair.gov.in/wp-content/uploads/2025/07/bhuj-0650.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/bhuj-0650.pdf,../data/raw/audio/gujarati_bhuj_2025-07-03_650.mp3,../data/raw/text/gujarati_bhuj_2025-07-03_650.pdf,5.07
calicut,malayalam,2025-07-03,645,https://www.newsonair.gov.in/wp-content/uploads/2025/07/cali-sss.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/cali-ext-645.pdf,../data/raw/audio/malayalam_calicut_2025-07-03_645.mp3,../data/raw/text/malayalam_calicut_2025-07-03_645.pdf,9.84
chandigarh,hindi,2025-07-03,1305,https://www.newsonair.gov.in/wp-content/uploads/2025/07/chandhdi-hindi.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/chage22.pdf,../data/raw/audio/hindi_chandigarh_2025-07-03_1305.mp3,../data/raw/text/hindi_chandigarh_2025-07-03_1305.pdf,4.94
chennai,tamil,2025-07-03,645,https://www.newsonair.gov.in/wp-content/uploads/2025/07/chennai-a11ud-645.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/chennai-645ttt.pdf,../data/raw/audio/tamil_chennai_2025-07-03_645.mp3,../data/raw/text/tamil_chennai_2025-07-03_645.pdf,9.63
csnagar,marathi,2025-07-03,710,https://www.newsonair.gov.in/wp-content/uploads/2025/07/cs-nagar-0710.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/cs-nagar-0710.pdf,../data/raw/audio/marathi_csnagar_2025-07-03_710.mp3,../data/raw/text/marathi_csnagar_2025-07-03_710.pdf,9.79
csnagar,urdu,2025-07-03,900,https://www.newsonair.gov.in/wp-content/uploads/2025/07/Chhatrapati-Sambhajinagar-9.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/Chhatrapati-Sambhajinagar-9.pdf,../data/raw/audio/urdu_csnagar_2025-07-03_900.mp3,../data/raw/text/urdu_csnagar_2025-07-03_900.pdf,9.53
cuttack,odia,2025-07-03,705,https://www.newsonair.gov.in/wp-content/uploads/2025/07/cuttack-0705.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/cuttack-0705.pdf,../data/raw/audio/odia_cuttack_2025-07-03_705.mp3,../data/raw/text/odia_cuttack_2025-07-03_705.pdf,5.1
dehradun,hindi,2025-07-03,720,https://www.newsonair.gov.in/wp-content/uploads/2025/07/Dehradun-7.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/dehradun-7.pdf,../data/raw/audio/hindi_dehradun_2025-07-03_720.mp3,../data/raw/text/hindi_dehradun_2025-07-03_720.pdf,9.97
dharwad,kannada,2025-07-03,705,https://www.newsonair.gov.in/wp-content/uploads/2025/07/dhar-0705.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/dhar-0705.pdf,../data/raw/audio/kannada_dharwad_2025-07-03_705.mp3,../data/raw/text/kannada_dharwad_2025-07-03_705.pdf,10.35
dibrugarh,assamese,2025-07-03,1800,https://www.newsonair.gov.in/wp-content/uploads/2025/07/assames-1800.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/assamese.pdf,../data/raw/audio/assamese_dibrugarh_2025-07-03_1800.mp3,../data/raw/text/assamese_dibrugarh_2025-07-03_1800.pdf,4.86
gangtok,bhutia,2025-07-03,1850,https://www.newsonair.gov.in/wp-content/uploads/2025/07/Bhutia-1850.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/Bhutia-1850f.pdf,../data/raw/audio/bhutia_gangtok_2025-07-03_1850.mp3,../data/raw/text/bhutia_gangtok_2025-07-03_1850.pdf,4.01
gangtok,lepcha,2025-07-03,1845,https://www.newsonair.gov.in/wp-content/uploads/2025/07/gang.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/lepcha-1.pdf,../data/raw/audio/lepcha_gangtok_2025-07-03_1845.mp3,../data/raw/text/lepcha_gangtok_2025-07-03_1845.pdf,4.31
gangtok,nepali,2025-07-03,1840,https://www.newsonair.gov.in/wp-content/uploads/2025/07/Nepali1840.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/Nepali1840.pdf,../data/raw/audio/nepali_gangtok_2025-07-03_1840.mp3,../data/raw/text/nepali_gangtok_2025-07-03_1840.pdf,5.58
gorakhpur,bhojpuri,2025-07-03,1800,https://www.newsonair.gov.in/wp-content/uploads/2025/07/bhoj.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/bhojpuri.pdf,../data/raw/audio/bhojpuri_gorakhpur_2025-07-03_1800.mp3,../data/raw/text/bhojpuri_gorakhpur_2025-07-03_1800.pdf,5.03
gorakhpur,hindi,2025-07-03,720,https://www.newsonair.gov.in/wp-content/uploads/2025/07/GORAKHPUR.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/GORAKHPUR.pdf,../data/raw/audio/hindi_gorakhpur_2025-07-03_720.mp3,../data/raw/text/hindi_gorakhpur_2025-07-03_720.pdf,9.79
guwahati,assamese,2025-07-03,755,https://www.newsonair.gov.in/wp-content/uploads/2025/07/guwa-0755-1.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/guwa-0755-1.pdf,../data/raw/audio/assamese_guwahati_2025-07-03_755.mp3,../data/raw/text/assamese_guwahati_2025-07-03_755.pdf,4.82
hyderabad,telugu,2025-07-03,1310,https://www.newsonair.gov.in/wp-content/uploads/2025/07/hyd-tel-1310.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/hyd-tel-1310.pdf,../data/raw/audio/telugu_hyderabad_2025-07-03_1310.mp3,../data/raw/text/telugu_hyderabad_2025-07-03_1310.pdf,10.11
hyderabad,urdu,2025-07-03,1750,https://www.newsonair.gov.in/wp-content/uploads/2025/07/Urdu1750.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/urdu1750.pdf,../data/raw/audio/urdu_hyderabad_2025-07-03_1750.mp3,../data/raw/text/urdu_hyderabad_2025-07-03_1750.pdf,9.32
imphal,manipuri,2025-07-03,730,https://www.newsonair.gov.in/wp-content/uploads/2025/07/imp-aud-0730.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/manipus22.pdf,../data/raw/audio/manipuri_imphal_2025-07-03_730.mp3,../data/raw/text/manipuri_imphal_2025-07-03_730.pdf,9.58
itanagar,english,2025-07-03,1950,https://www.newsonair.gov.in/wp-content/uploads/2025/07/itangar-eng-1950-1.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/enga-1950-1.pdf,../data/raw/audio/english_itanagar_2025-07-03_1950.mp3,../data/raw/text/english_itanagar_2025-07-03_1950.pdf,5.07
itanagar,hindi,2025-07-03,1945,https://www.newsonair.gov.in/wp-content/uploads/2025/07/hindi-1945.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/hindi-itan-1945.pdf,../data/raw/audio/hindi_itanagar_2025-07-03_1945.mp3,../data/raw/text/hindi_itanagar_2025-07-03_1945.pdf,5.11
jaipur,hindi,2025-07-03,900,https://www.newsonair.gov.in/wp-content/uploads/2025/07/ja-hi-nau11d-900.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/jai-ex22.pdf,../data/raw/audio/hindi_jaipur_2025-07-03_900.mp3,../data/raw/text/hindi_jaipur_2025-07-03_900.pdf,9.77
jaipur,rajasthani,2025-07-03,1845,https://www.newsonair.gov.in/wp-content/uploads/2025/07/rajasthani-1845-2.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/rajasthani-1845-1.pdf,../data/raw/audio/rajasthani_jaipur_2025-07-03_1845.mp3,../data/raw/text/rajasthani_jaipur_2025-07-03_1845.pdf,12.75
jalandhar,punjabi,2025-07-03,1820,https://www.newsonair.gov.in/wp-content/uploads/2025/07/Jalandhar.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/Jalandhar.pdf,../data/raw/audio/punjabi_jalandhar_2025-07-03_1820.mp3,../data/raw/text/punjabi_jalandhar_2025-07-03_1820.pdf,9.95
jammu,dogri,2025-07-03,920,https://www.newsonair.gov.in/wp-content/uploads/2025/07/dogri-0920.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/dogri-0920.pdf,../data/raw/audio/dogri_jammu_2025-07-03_920.mp3,../data/raw/text/dogri_jammu_2025-07-03_920.pdf,9.77
jammu,gojri,2025-07-03,1015,https://www.newsonair.gov.in/wp-content/uploads/2025/07/gojri-1015.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/gojri-1015-2.pdf,../data/raw/audio/gojri_jammu_2025-07-03_1015.mp3,../data/raw/text/gojri_jammu_2025-07-03_1015.pdf,5.61
kohima,english,2025-07-03,730,https://www.newsonair.gov.in/wp-content/uploads/2025/07/RNU-Kohima-Bulletin-Morning-Audio-English-News-0730.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/kohinas.pdf,../data/raw/audio/english_kohima_2025-07-03_730.mp3,../data/raw/text/english_kohima_2025-07-03_730.pdf,5.27
kolkata,bengali,2025-07-03,1950,https://www.newsonair.gov.in/wp-content/uploads/2025/07/kol.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/Bengali-1950.pdf,../data/raw/audio/bengali_kolkata_2025-07-03_1950.mp3,../data/raw/text/bengali_kolkata_2025-07-03_1950.pdf,9.83
kurseong,nepali,2025-07-03,725,https://www.newsonair.gov.in/wp-content/uploads/2025/07/kursss.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/kurdss.pdf,../data/raw/audio/nepali_kurseong_2025-07-03_725.mp3,../data/raw/text/nepali_kurseong_2025-07-03_725.pdf,9.98
lucknow,hindi,2025-07-03,1920,https://www.newsonair.gov.in/wp-content/uploads/2025/07/lucknoe-1920-1.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/lucknore.pdf,../data/raw/audio/hindi_lucknow_2025-07-03_1920.mp3,../data/raw/text/hindi_lucknow_2025-07-03_1920.pdf,10.12
mumbai,marathi,2025-07-03,1500,https://www.newsonair.gov.in/wp-content/uploads/2025/07/mumbai-4.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/mumbai1500.pdf,../data/raw/audio/marathi_mumbai_2025-07-03_1500.mp3,../data/raw/text/marathi_mumbai_2025-07-03_1500.pdf,9.43
nagpur,marathi,2025-07-03,1800,https://www.newsonair.gov.in/wp-content/uploads/2025/07/nagpur-1.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/nagpur-1.pdf,../data/raw/audio/marathi_nagpur_2025-07-03_1800.mp3,../data/raw/text/marathi_nagpur_2025-07-03_1800.pdf,9.48
panaji,konkani,2025-07-03,725,https://www.newsonair.gov.in/wp-content/uploads/2025/07/panaji-ayd-222.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/nsd-kon-tex222.pdf,../data/raw/audio/konkani_panaji_2025-07-03_725.mp3,../data/raw/text/konkani_panaji_2025-07-03_725.pdf,4.98
patna,hindi,2025-07-03,848,https://www.newsonair.gov.in/wp-content/uploads/2025/07/pat-0848.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/pat-0848.pdf,../data/raw/audio/hindi_patna_2025-07-03_848.mp3,../data/raw/text/hindi_patna_2025-07-03_848.pdf,13.86
patna,maithili,2025-07-03,1825,https://www.newsonair.gov.in/wp-content/uploads/2025/07/MAITHILI-1825.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/Maithili-1825.pdf,../data/raw/audio/maithili_patna_2025-07-03_1825.mp3,../data/raw/text/maithili_patna_2025-07-03_1825.pdf,5.25
pudducherry,tamil,2025-07-03,1810,https://www.newsonair.gov.in/wp-content/uploads/2025/07/tamil-1810-1.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/tamil-1810.pdf,../data/raw/audio/tamil_pudducherry_2025-07-03_1810.mp3,../data/raw/text/tamil_pudducherry_2025-07-03_1810.pdf,10.04
pune,marathi,2025-07-03,710,https://www.newsonair.gov.in/wp-content/uploads/2025/07/Pune-7.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/Pune-7.pdf,../data/raw/audio/marathi_pune_2025-07-03_710.mp3,../data/raw/text/marathi_pune_2025-07-03_710.pdf,9.3
raipur,chhattisgarh,2025-07-03,1810,https://www.newsonair.gov.in/wp-content/uploads/2025/07/Raipur1810.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/Raipur1810.pdf,../data/raw/audio/chhattisgarh_raipur_2025-07-03_1810.mp3,../data/raw/text/chhattisgarh_raipur_2025-07-03_1810.pdf,9.18
raipur,hindi,2025-07-03,1910,https://www.newsonair.gov.in/wp-content/uploads/2025/07/Raipur1910.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/Raipur1910.pdf,../data/raw/audio/hindi_raipur_2025-07-03_1910.mp3,../data/raw/text/hindi_raipur_2025-07-03_1910.pdf,11.05
ranchi,hindi,2025-07-03,830,https://www.newsonair.gov.in/wp-content/uploads/2025/07/ranchi-0830.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/ranchi-0830.pdf,../data/raw/audio/hindi_ranchi_2025-07-03_830.mp3,../data/raw/text/hindi_ranchi_2025-07-03_830.pdf,10.53
sambalpur,sambalpuri,2025-07-03,647,https://www.newsonair.gov.in/wp-content/uploads/2025/07/Sambalpur.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/Sambalpur.pdf,../data/raw/audio/sambalpuri_sambalpur_2025-07-03_647.mp3,../data/raw/text/sambalpuri_sambalpur_2025-07-03_647.pdf,4.93
shillong,english,2025-07-03,830,https://www.newsonair.gov.in/wp-content/uploads/2025/07/norhss.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/norhs22.pdf,../data/raw/audio/english_shillong_2025-07-03_830.mp3,../data/raw/text/english_shillong_2025-07-03_830.pdf,5.23
shimla,hindi,2025-07-03,920,https://www.newsonair.gov.in/wp-content/uploads/2025/07/SHIMLA-920.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/shimla-920.pdf,../data/raw/audio/hindi_shimla_2025-07-03_920.mp3,../data/raw/text/hindi_shimla_2025-07-03_920.pdf,4.54
silchar,bengali,2025-07-03,735,https://www.newsonair.gov.in/wp-content/uploads/2025/07/silchar-0735.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/silchar-0735.pdf,../data/raw/audio/bengali_silchar_2025-07-03_735.mp3,../data/raw/text/bengali_silchar_2025-07-03_735.pdf,5.64
